EventYear,EventMonth,District,EventAreaCode,EventAreaDesc,EventTypeCode,EventTypeDesc,EventScenarioCode,EventScenarioDesc,GeneralAddress,CityCode,EventsNum
2022,6,דרום,1,שריפה,12,אורבאני,2066,תעשייה 4 קומות ומעלה,באר שבע,9000,1
2022,6,דרום,1,שריפה,12,אורבאני,2066,תעשייה 4 קומות ומעלה,ללא כתובת,-,1
2022,6,דרום,1,שריפה,12,אורבאני,2066,תעשייה 4 קומות ומעלה,נאות חובב,1770,1
2022,6,דרום,1,שריפה,12,אורבאני,2066,תעשייה 4 קומות ומעלה,ערד,2560,1
2022,5,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,אשדוד,0070,6
2022,6,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,ללא כתובת,-,5
2022,4,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,אשדוד,0070,3
2022,5,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,אילת,2600,3
2022,5,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,באר שבע,9000,3
2022,6,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,אשדוד,0070,3
2022,4,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,אילת,2600,2
2022,4,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,אשקלון,7100,2
2022,4,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,דימונה,2200,2
2022,4,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,ללא כתובת,-,2
2022,5,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,ללא כתובת,-,2
2022,5,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,נתיבות,0246,2
2022,5,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,קרית גת,2630,2
2022,6,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,אילת,2600,2
2022,6,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,קרית גת,2630,2
2022,4,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,אופקים,0031,1
2022,4,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,באר שבע,9000,1
2022,4,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,גבולות,0352,1
2022,4,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,לקיה,1060,1
2022,4,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,ספיר,1176,1
2022,4,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,קרית גת,2630,1
2022,5,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,גלאון,0393,1
2022,5,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,גן יבנה,0166,1
2022,5,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,חורה,1303,1
2022,5,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,מצפה רמון,0099,1
2022,5,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,קרית מלאכי,1034,1
2022,5,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,שדרות,1031,1
2022,6,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,אשקלון,7100,1
2022,6,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,דימונה,2200,1
2022,6,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,נאות חובב,1770,1
2022,6,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,נאות סמדר,1197,1
2022,6,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,קרית מלאכי,1034,1
2022,6,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,שגב שלום,1286,1
2022,6,דרום,1,שריפה,12,אורבאני,2049,תעשייה עד 3 קומות,שדרות,1031,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,באר שבע,9000,55
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,אשדוד,0070,40
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,נתיבות,0246,33
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,אשקלון,7100,28
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,אופקים,0031,18
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,ללא כתובת,-,16
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,שדרות,1031,15
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,קרית גת,2630,12
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,ערד,2560,10
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,דימונה,2200,7
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,מצפה רמון,0099,7
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,גן יבנה,0166,4
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,ירוחם,0831,4
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,אילת,2600,3
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,קרית מלאכי,1034,3
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,אופקים,0031,3
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,אשדוד,0070,3
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,אשקלון,7100,3
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,אילת,2600,2
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,באר שבע,9000,2
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,איתן,0037,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,בני נצרים,1363,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,בני עי''ש,1066,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,ברכיה,0746,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,גילת,0736,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,זרחיה,0818,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,חלץ,0820,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,חצרים,0397,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,ספיר,1176,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,צומת נהורה,-,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,קלחים,0414,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,תפרח,0709,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,בית קמה,0598,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,בני נצרים,1363,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,ללא כתובת,-,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,נתיבות,0246,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,ערד,2560,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,קרית גת,2630,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2227,מדורה ללא השגחה,רהט,1161,1
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,אשדוד,0070,50
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,ללא כתובת,-,35
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,ללא כתובת,-,33
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,רהט,1161,33
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,רהט,1161,29
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,באר שבע,9000,28
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,ללא כתובת,-,27
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,רהט,1161,22
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,באר שבע,9000,17
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,אשקלון,7100,16
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,אשדוד,0070,16
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,נתיבות,0246,16
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,קרית גת,2630,15
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,אופקים,0031,14
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,נתיבות,0246,14
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,באר שבע,9000,13
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,אילת,2600,12
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,קרית גת,2630,12
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,אילת,2600,11
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,ירוחם,0831,9
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,אופקים,0031,9
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,אשדוד,0070,9
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,אילת,2600,8
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,אשקלון,7100,8
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,שדרות,1031,7
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,אופקים,0031,7
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,חורה,1303,6
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,ערד,2560,6
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,ערערה בנגב,1192,6
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,ירוחם,0831,6
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,אשקלון,7100,6
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,דימונה,2200,5
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,נתיבות,0246,5
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,דימונה,2200,4
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,ערד,2560,4
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,תל שבע,1054,4
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,חורה,1303,4
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,שגב שלום,1286,4
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,א סייד,1359,3
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,לקיה,1060,3
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,מצפה רמון,0099,3
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,קרית מלאכי,1034,3
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,תפרח,0709,3
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,דימונה,2200,3
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,קרית גת,2630,3
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,תל שבע,1054,3
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,גן יבנה,0166,2
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,קרית מלאכי,1034,2
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,שגב שלום,1286,2
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,תל שבע,1054,2
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,תפרח,0709,2
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,א סייד,1359,2
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,חורה,1303,2
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,יכיני,0811,2
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,צומת להבים,-,2
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,שגב שלום,1286,2
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,שלווה,0873,2
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,שדה עוזיהו,0739,2
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,אבו כף אום בטין,1358,1
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,אבן שמואל,0400,1
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,אלומה,1145,1
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,חצבה,0013,1
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,ים המלח בתי מלון,1772,1
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,כביש 25 דרום,-,1
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,כפר מימון,1095,1
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,משען,0791,1
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,נאות סמדר,1197,1
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,ניצן ב',1419,1
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,עומר,0666,1
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,צומת להבים,-,1
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,שדה עוזיהו,0739,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,באר אורה,0021,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,ביר הדאג',1348,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,בית הגדי,0723,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,בני עי''ש,1066,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,גן יבנה,0166,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,הוזייל,0956,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,זרחיה,0818,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,ים המלח בתי מלון,1772,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,כביש 31 דרום,-,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,כביש 80 דרום,-,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,כביש 224 דרום,-,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,כרמיה,0768,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,משמר הנגב,0395,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,נוגה,0055,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,עזאזמה,629P,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,פטיש,0749,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,צוחר,1136,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,צומת אוהלים (הנוקדים),-,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,צומת אשקלון,-,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,צומת דבירה,-,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,צומת נחושה,-,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,שדה משה,0018,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,שדה עוזיהו,0739,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,שתולים,0763,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,א סייד,1359,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,אבו תלול,1375,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,בית הגדי,0723,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,בית עזרא,0756,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,בית שיקמה,0747,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,ירוחם,0831,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,כביש 4 דרום,-,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,לקיה,1060,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,מחלף אשדוד,-,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,מלילות,2044,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,מסעודין אל עזאזמה,0939,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,נאות חובב,1770,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,נבטים,0396,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,עומר,0666,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,צוחר,1136,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2088,פסולת,קרית מלאכי,1034,1
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2101,שריפת צמחייה באינדקס גבוה / קיצון,ללא כתובת,-,2
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2101,שריפת צמחייה באינדקס גבוה / קיצון,לקיה,1060,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2101,שריפת צמחייה באינדקס גבוה / קיצון,קרית מלאכי,1034,1
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,ללא כתובת,-,135
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,ללא כתובת,-,121
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,ללא כתובת,-,59
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,באר שבע,9000,56
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,נתיבות,0246,56
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,אשקלון,7100,47
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,אשדוד,0070,44
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,באר שבע,9000,37
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,באר שבע,9000,36
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,רהט,1161,35
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,אשדוד,0070,33
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,קרית גת,2630,31
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,אופקים,0031,26
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,אשדוד,0070,22
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,אשקלון,7100,22
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,נתיבות,0246,21
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,ערד,2560,18
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,רהט,1161,18
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,רהט,1161,17
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,קרית גת,2630,13
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,ירוחם,0831,12
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,קרית גת,2630,12
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,גן יבנה,0166,11
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,נתיבות,0246,11
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,אשקלון,7100,10
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,אילת,2600,10
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,אילת,2600,10
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,אופקים,0031,9
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,קרית מלאכי,1034,9
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,אילת,2600,8
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,שדרות,1031,8
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,שדרות,1031,8
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,ערד,2560,8
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,דימונה,2200,7
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,אופקים,0031,7
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,קרית מלאכי,1034,6
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,ירוחם,0831,6
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,להבים,1271,6
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,ערד,2560,6
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,קרית מלאכי,1034,6
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,דימונה,2200,5
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,צומת דבירה,-,5
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,שדרות,1031,5
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,גבעות בר,1344,4
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,חורה,1303,4
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,תדהר,2061,4
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,תפרח,0709,4
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,חורה,1303,4
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,לכיש,0024,4
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,מצפה רמון,0099,4
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,עין גדי,2042,4
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,תפרח,0709,4
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,גן יבנה,0166,4
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,דימונה,2200,4
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,מצפה רמון,0099,4
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,עין תמר,1251,4
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,ברור חיל,0428,3
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,מיתר,1268,3
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,נבטים,0396,3
2022,4,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,ניצנים,0359,3
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,דבירה,0849,3
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,חצב,0700,3
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,כרמיה,0768,3
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,לקיה,1060,3
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,מחלף קרית גת,-,3
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,משמר הנגב,0395,3
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,שובל,0394,3
2022,5,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,תל שבע,1054,3
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,חורה,1303,3
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,מחלף מאחז,-,3
2022,6,דרום,1,שריפה,11,שטחים פתוחים,2094,שריפת צמחייה באינדקס רגיל,שגב שלום,1286,3
